run,model_label,model_id,prompt,prompt_variant,task,attempt1_present,final_present,attempt1_sha256,final_sha256,final_differs_from_attempt1,final_graded_separately,attempt1_public_pass,attempt1_hidden_pass,final_public_pass,final_hidden_pass,repair_eligible,repair_attempted,no_repair_reason,repair_produced_code,repair_public_pass_logged,logged_attempt1_public_pass,logged_attempt1_from_cache,log_matches_regrade_public,hidden_fail_to_pass,hidden_pass_to_fail,a1_finish_reason,a1_truncated,a1_prompt_tokens,a1_completion_tokens,a1_total_tokens,a1_reasoning_tokens,a1_cached_tokens,a1_wall_s,a2_finish_reason,a2_truncated,a2_prompt_tokens,a2_completion_tokens,a2_total_tokens,a2_reasoning_tokens,a2_cached_tokens,a2_wall_s,api_calls,api_errors,cache_hit,no_program,budget_skip,reported_hidden_pass,reported_matches_regrade
r2-gpt4o-std,GPT-4o,gpt-4o,std,standard,task188,True,True,4c944f6511d512af,0c5373a56dd8424d,True,True,False,True,False,True,True,True,,True,False,False,False,True,False,False,completed,False,768,423,1191,0,0,3.685,completed,False,1016,411,1427,0,0,3.018,2,0,False,False,False,,
r2-gpt4o-std,GPT-4o,gpt-4o,std,standard,task189,True,True,5244fda127992048,5244fda127992048,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,748,199,947,0,0,3.573,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task018,True,True,28c42409bf81ce3b,28c42409bf81ce3b,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,676,177,853,0,0,2.777,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task019,True,True,8bfd76ceaff9185c,e94e6a0971ca556d,True,True,False,True,False,True,True,True,,True,False,False,False,True,False,False,completed,False,512,209,721,0,0,3.204,completed,False,855,238,1093,0,0,4.954,2,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task02,True,True,e1f2b5d99e1373f4,e1f2b5d99e1373f4,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,305,105,410,0,0,3.639,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task020,True,True,b3206e90025c3491,b3206e90025c3491,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,385,151,536,0,0,2.891,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task021,True,True,62d210d23d3e83f5,62d210d23d3e83f5,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,474,253,727,0,0,4.087,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task022,True,True,3700804538948264,3700804538948264,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,541,158,699,0,0,3.184,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task023,True,True,31281aed5a4f684a,31281aed5a4f684a,False,False,True,False,True,False,False,False,passed,,,True,False,True,False,False,completed,False,281,129,410,0,0,3.309,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task024,True,True,db947f3be67782f0,db947f3be67782f0,False,False,True,False,True,False,False,False,passed,,,True,False,True,False,False,completed,False,517,349,866,0,0,4.954,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task025,True,True,085245967bcf8b46,085245967bcf8b46,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,377,155,532,0,0,3.095,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task026,True,True,71f42bbb28465ae6,71f42bbb28465ae6,False,False,True,False,True,False,False,False,passed,,,True,False,True,False,False,completed,False,520,147,667,0,0,2.923,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task027,True,True,6ccf0c172e26c959,6ccf0c172e26c959,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,339,168,507,0,0,2.935,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task028,True,True,516621c60dc0096a,516621c60dc0096a,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,451,176,627,0,0,3.277,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task029,True,True,c71c88992a3205d9,c71c88992a3205d9,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,254,270,524,0,0,3.777,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task03,True,True,83957b65c2ebfe83,83957b65c2ebfe83,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,354,109,463,0,0,2.681,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task030,True,True,ebc0d12cbae019bf,ebc0d12cbae019bf,False,False,True,False,True,False,False,False,passed,,,True,False,True,False,False,completed,False,437,127,564,0,0,2.377,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task031,True,True,7466859c2bccaef8,7466859c2bccaef8,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,286,94,380,0,0,2.487,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task032,True,True,19d0f829faccc4a7,19d0f829faccc4a7,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,328,278,606,0,0,3.819,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task033,True,True,2240c8d2078c1c5b,2240c8d2078c1c5b,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,277,152,429,0,0,2.839,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task034,True,True,16f1a8eabc3ceee2,16f1a8eabc3ceee2,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,453,299,752,0,0,4.672,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task035,True,True,260d429bd7fc1c21,260d429bd7fc1c21,False,False,True,False,True,False,False,False,passed,,,True,False,True,False,False,completed,False,408,140,548,0,0,2.475,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task036,True,True,de1be1036114b49e,de1be1036114b49e,False,False,True,False,True,False,False,False,passed,,,True,False,True,False,False,completed,False,402,327,729,0,0,5.481,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task037,True,True,7e1420dc981762c1,7e1420dc981762c1,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,366,367,733,0,0,4.407,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task038,True,True,2b75d2cb2f237881,2b75d2cb2f237881,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,307,160,467,0,0,3.418,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task039,True,True,ef0b2a43f7feba80,ef0b2a43f7feba80,False,False,False,True,False,True,True,True,,True,False,False,False,True,False,False,completed,False,504,301,805,0,0,4.015,completed,False,844,301,1145,0,0,3.818,2,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task04,True,True,414326bd3b56fe5f,414326bd3b56fe5f,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,395,307,702,0,0,9.912,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task040,True,True,d0efbd4886190d36,d0efbd4886190d36,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,304,190,494,0,0,3.488,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task041,True,True,36e79de193accd1a,36e79de193accd1a,False,False,True,False,True,False,False,False,passed,,,True,False,True,False,False,completed,False,247,249,496,0,0,3.391,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task042,True,True,dca139eef8803ed5,dca139eef8803ed5,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,410,226,636,0,0,3.155,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task043,True,True,3b0b93c6530eba47,3b0b93c6530eba47,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,246,342,588,0,0,4.379,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task044,True,True,aa2c11bbdaa828b4,17cb7f459856ea35,True,True,False,False,False,False,True,True,,True,False,False,False,True,False,False,completed,False,407,209,616,0,0,3.275,completed,False,602,199,801,0,0,2.707,2,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task045,True,True,f52794dc815ee2fd,f52794dc815ee2fd,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,266,180,446,0,0,5.008,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task046,True,True,b6acbe4fb41c8ef7,b6acbe4fb41c8ef7,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,564,344,908,0,0,4.346,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task047,True,True,fa0a34e0ec5db59a,fa0a34e0ec5db59a,False,False,True,False,True,False,False,False,passed,,,True,False,True,False,False,completed,False,465,233,698,0,0,3.703,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task048,True,True,217aed7ed0b07b3a,217aed7ed0b07b3a,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,411,222,633,0,0,3.482,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task049,True,True,f3294fbc92129a9c,3e4d9a17f33843b2,True,True,False,False,False,False,True,True,,True,False,False,False,True,False,False,completed,False,328,189,517,0,0,3.284,completed,False,559,210,769,0,0,2.437,2,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task05,True,True,363f2f45b25707c9,363f2f45b25707c9,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,328,153,481,0,0,3.977,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task050,True,True,8acbb225e08aaa66,8acbb225e08aaa66,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,310,163,473,0,0,4.479,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task051,True,True,54916da1f248cdda,ca8fdbb1744decb6,True,True,False,False,False,False,True,True,,True,False,False,False,True,False,False,completed,False,334,173,507,0,0,2.85,completed,False,543,183,726,0,0,3.724,2,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task052,True,True,c92b77580ea8ac31,c92b77580ea8ac31,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,397,235,632,0,0,8.129,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task053,True,True,a56171aefbdfbf5f,a56171aefbdfbf5f,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,229,137,366,0,0,2.293,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task054,True,True,a80322a705e39ced,a80322a705e39ced,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,455,192,647,0,0,2.926,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task055,True,True,5aedf8ce1bde04b5,5aedf8ce1bde04b5,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,402,203,605,0,0,2.744,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task056,True,True,06c8e4fb539fc5e8,06c8e4fb539fc5e8,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,362,214,576,0,0,3.685,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task057,True,True,3134fb1512c09a84,3134fb1512c09a84,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,570,237,807,0,0,7.437,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task058,True,True,052718317f776510,052718317f776510,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,566,293,859,0,0,3.788,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task059,True,True,ac530d0f215dae35,ac530d0f215dae35,False,False,False,True,False,True,True,True,,True,False,False,False,True,False,False,completed,False,313,106,419,0,0,1.973,completed,False,560,106,666,0,0,1.764,2,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task06,True,True,6a6616f22662220c,6a6616f22662220c,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,304,199,503,0,0,3.218,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task060,True,True,5e0156bf7b4a56e4,5e0156bf7b4a56e4,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,575,405,980,0,0,5.013,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task061,True,True,6c0bf49b897b3990,509b30f690604613,True,True,False,True,False,True,True,True,,True,False,False,False,True,False,False,completed,False,377,202,579,0,0,3.93,completed,False,779,134,913,0,0,2.255,2,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task062,True,True,a23d5c21cb51da1e,a23d5c21cb51da1e,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,499,203,702,0,0,4.362,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task063,True,True,35cb641f0cf705f5,35cb641f0cf705f5,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,393,199,592,0,0,3.223,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task064,True,True,8c9473bb3bdea7ec,8c9473bb3bdea7ec,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,332,86,418,0,0,2.113,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task065,True,True,b264eb90f4eadecd,b264eb90f4eadecd,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,251,132,383,0,0,2.47,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task066,True,True,df5197a220ecfd2f,df5197a220ecfd2f,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,366,80,446,0,0,2.175,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task067,True,True,7841968c18d9f5e0,7841968c18d9f5e0,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,404,173,577,0,0,2.757,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task068,True,True,a5e6f183dd8b1973,8069f15f9c4c1154,True,True,False,False,True,True,True,True,,True,True,False,False,True,True,False,completed,False,256,88,344,0,0,2.026,completed,False,571,98,669,0,0,1.811,2,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task069,True,True,d215f424fe4f8814,d215f424fe4f8814,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,479,265,744,0,0,4.099,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task07,True,True,1cefae9f7e8d238f,22ec4c000ae4ad29,True,True,False,True,False,True,True,True,,True,False,False,False,True,False,False,completed,False,385,233,618,0,0,3.403,completed,False,604,164,768,0,0,2.641,2,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task070,True,True,0b47abb059777b65,0b47abb059777b65,False,False,True,False,True,False,False,False,passed,,,True,False,True,False,False,completed,False,656,317,973,0,0,4.131,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task071,True,True,270258b4b431389e,270258b4b431389e,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,694,288,982,0,0,3.816,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task072,True,True,33b7330584c52f0b,33b7330584c52f0b,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,559,346,905,0,0,3.975,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task073,True,True,b311b0869420c020,b311b0869420c020,False,False,True,False,True,False,False,False,passed,,,True,False,True,False,False,completed,False,635,390,1025,0,0,4.945,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task074,True,True,82111b3a86b3ba83,009cee15f0a29b78,True,True,False,False,False,False,True,True,,True,False,False,False,True,False,False,completed,False,764,277,1041,0,0,3.678,completed,False,1078,289,1367,0,0,3.885,2,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task075,True,True,9ff224252fb094c7,9ff224252fb094c7,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,446,330,776,0,0,4.001,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task077,True,True,ab402e99a91b3ed1,ab402e99a91b3ed1,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,673,451,1124,0,0,5.033,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task078,True,True,fa25d1a583519500,fa25d1a583519500,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,515,287,802,0,0,4.351,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task079,True,True,da4bc9c611ed520c,da4bc9c611ed520c,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,449,275,724,0,0,4.136,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task08,True,True,a7205339972fd668,e5acf083f10485b3,True,True,False,False,True,False,True,True,,True,True,False,False,True,False,False,completed,False,493,466,959,0,0,7.049,completed,False,693,401,1094,0,0,5.405,2,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task080,True,True,54b9bd3d993cd628,54b9bd3d993cd628,False,False,True,False,True,False,False,False,passed,,,True,False,True,False,False,completed,False,518,323,841,0,0,4.989,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task081,True,True,9e2fae0be48e42f9,9e2fae0be48e42f9,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,349,273,622,0,0,4.35,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task082,True,True,6867d877db4d76f8,6867d877db4d76f8,False,False,True,False,True,False,False,False,passed,,,True,False,True,False,False,completed,False,395,342,737,0,0,4.303,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task083,True,True,cead651741a8dcfa,cead651741a8dcfa,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,358,247,605,0,0,3.719,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task084,True,True,e013d9a6d2649540,e013d9a6d2649540,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,337,168,505,0,0,3.68,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task085,True,True,299ed164b2f27fc3,299ed164b2f27fc3,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,294,183,477,0,0,3.202,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task086,True,True,23c7301395f5db07,23c7301395f5db07,False,False,True,False,True,False,False,False,passed,,,True,False,True,False,False,completed,False,542,492,1034,0,0,5.995,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task087,True,True,a4b69224b99da1f5,a4b69224b99da1f5,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,357,119,476,0,0,3.129,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task088,True,True,117d37678a3a4d59,fa30c9fb7877b049,True,True,False,False,True,True,True,True,,True,True,False,False,True,True,False,completed,False,456,276,732,0,0,3.818,completed,False,655,262,917,0,0,3.04,2,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task089,True,True,800f3008249e4aee,800f3008249e4aee,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,535,192,727,0,0,3.182,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task09,True,True,12a378a6c8fc2009,12a378a6c8fc2009,False,False,True,False,True,False,False,False,passed,,,True,False,True,False,False,completed,False,268,192,460,0,0,3.114,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task090,True,True,9122831434ad8afd,9122831434ad8afd,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,253,292,545,0,0,4.239,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task091,True,True,d7a6c3d7a5cc76f3,d7a6c3d7a5cc76f3,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,435,139,574,0,0,2.461,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task092,True,True,903f99a720ecbdd6,829337c9f555c2a5,True,True,False,True,False,True,True,True,,True,False,False,False,True,False,False,completed,False,458,116,574,0,0,2.834,completed,False,506,111,617,0,0,1.91,2,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task093,True,True,724f98d25afc235a,724f98d25afc235a,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,400,228,628,0,0,3.092,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task094,True,True,2e9a6371e3d61b8f,2e9a6371e3d61b8f,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,452,278,730,0,0,3.347,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task095,True,True,c32f1d1e65a72162,c32f1d1e65a72162,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,326,218,544,0,0,3.391,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task096,True,True,13ae1d39cd1c5a79,13ae1d39cd1c5a79,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,304,149,453,0,0,2.386,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task097,True,True,9975e8e618a69077,9975e8e618a69077,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,323,198,521,0,0,8.462,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task098,True,True,eb9482a4f75ee4b0,eb9482a4f75ee4b0,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,373,265,638,0,0,3.351,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task099,True,True,a3a428258fc227c6,debf94284cfd34e0,True,True,False,True,False,True,True,True,,True,False,False,False,True,False,False,completed,False,403,175,578,0,0,2.673,completed,False,645,189,834,0,0,5.303,2,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task10,True,True,d7de8942be20a3c8,d7de8942be20a3c8,False,False,True,False,True,False,False,False,passed,,,True,False,True,False,False,completed,False,479,254,733,0,0,3.959,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task100,True,True,f3fe77b05915bec2,f3fe77b05915bec2,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,334,127,461,0,0,3.111,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task101,True,True,1128b608356e09df,1128b608356e09df,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,301,73,374,0,0,1.902,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task102,True,True,30d1c571960231dd,30d1c571960231dd,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,372,152,524,0,0,5.421,,,,,,,,,1,0,False,False,False,,
r2-gpt4omini-sec,GPT-4o-mini,gpt-4o-mini,sec,secure,task103,True,True,c6d90d5a001a9655,c6d90d5a001a9655,False,False,True,True,True,True,False,False,passed,,,True,False,True,False,False,completed,False,488,358,846,0,0,3.922,,,,,,,,,1,0,False,False,False,,
